"","A1","A2","A3","B1","B2","B3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KLHL17",821.195075122928,1033.89818977157,935.386276798742,1021.02401738456,933.997028522631,922.802252933453,944.71714008898,-0.043970497476679,0.116494425105567,-0.377447224936583,0.70584127722502,0.873683928740683
"PLEKHN1",22.4370239104625,17.8066426656029,13.2896410911297,31.7519616679358,34.4798034416607,20.7803676640561,23.4242400734746,-0.696152818520444,0.44141829840814,-1.57708192213811,0.114776676285088,NA
"RP11-54O7.17",16.8277679328469,14.4678971658023,16.3564813429288,18.8527272403369,20.2822373186239,18.4714379236054,17.5430914873574,-0.271554588351296,0.462280774650121,-0.587423495075742,0.556919318087805,NA
"HES4",471.177502119712,402.875290309265,532.60792372912,433.612726527748,387.390732785717,486.414531988275,452.346451243306,0.104347880509082,0.148168462994581,0.704251622782226,0.481276087713184,0.736469896364653
"ISG15",208.664322367301,174.727681156228,304.639465012049,293.705645428406,224.118722370794,208.573319887378,235.738192703693,-0.0748280564352096,0.222203605616011,-0.336754465472174,0.736302001374874,0.889896914705156
"AGRN",11769.3408922331,11875.9177427905,9679.97011476206,7966.76563224551,8806.54744374651,8371.40959562733,9744.9919035675,0.406300065278759,0.102803610160567,3.95219647096214,7.74371199988285e-05,0.00194935640228265
"RP11-465B22.3",25.8025774970319,18.9195578322031,41.9134834412551,42.6666984912887,41.578586503179,39.2518055876615,35.0221182254365,-0.5037437063619,0.376859431692589,-1.33668860057299,0.181324304442515,0.459108922004159
"C1orf159",850.363206206529,951.542467443154,1013.07956317765,1040.86899342702,1001.94252354002,1051.33267515187,984.854904824375,-0.136194393707364,0.104476100282141,-1.30359377254288,0.19237212509391,0.472343885426035
"SDF4",14052.3080751227,14447.8646928035,16126.4683240439,14424.3208364619,13242.2727453296,13276.3460075914,14261.5967802255,0.124371394216556,0.0881636638451224,1.41068767780613,0.158336725889709,0.428271754733448
"B3GALT6",859.338015770714,783.492277286526,1054.99304661891,775.93856326018,746.38633332536,745.784306165568,827.655423737876,0.251179863592725,0.128449650448264,1.9554733135992,0.0505272302038753,0.223013151278521
"C1QTNF12",12.3403631507544,24.484133665204,15.3342012589958,27.7829664594438,11.1552305252432,12.3142919490703,17.2351978347852,0.0317227236816759,0.55045865930736,0.0576296205814847,0.954043655063244,NA
"RP5-902P8.12",7.85295836866188,7.79040616620126,28.6238423501254,15.8759808339679,14.1975661230367,6.15714597453513,13.4163166360881,0.311572313667839,0.681457276707163,0.457214743047975,0.64751670252458,NA
"UBE2J2",2889.88867966757,3043.82298065149,3697.58706358585,3128.5604730938,2847.6261195348,2778.41212100898,3064.31623959041,0.138104078653717,0.113792836614803,1.21364474919638,0.224883411092953,0.513903267488894
"SCNN1D",49.3614526030175,55.645758330009,62.3590851199161,67.4729185443635,88.227732336014,82.3518274094074,67.5697957237879,-0.507179398097927,0.258447480990561,-1.9624079760965,0.0497150048973302,0.220627221122153
"ACAP3",4604.07730642691,4665.34037838795,4764.84747121195,5396.84123474696,5248.02890619394,5055.78648834016,4955.82029755131,-0.16164663511687,0.0743156748876246,-2.17513512945017,0.02961999164046,0.160775479792757
"PUSL1",697.791443615384,644.377881461504,817.824067146441,652.899711796929,628.749356877341,594.934229789457,672.762781781176,0.204462710043327,0.12361950110855,1.65396808925631,0.0981339965903614,0.329255435401405
"INTS11",4053.24836942505,4035.43039409225,4159.65766152358,4205.15042339724,4031.0946670765,4098.35028929995,4097.15530080243,-0.010061774160664,0.0731850312347177,-0.137484045451782,0.890648202876169,0.958984569851421
"RP5-890O3.9",80.773286077665,91.2590436612147,56.2254046163178,124.031100265374,103.439410324982,106.980411307548,93.7847760421836,-0.553695628579819,0.243169033796604,-2.27699892513021,0.022786289806757,0.135504267785744
"CPTP",2122.54246192975,2288.15358252997,2346.13279262635,2206.76133592154,1913.62909101217,1910.25453859952,2131.24563376988,0.16451301897572,0.0983151728529118,1.67332278631953,0.0942637690590778,0.321642174636149
"DVL1",2009.23549118192,2038.86058521153,2061.93892929296,2028.1565515394,1818.30257561463,1921.79918730178,1979.71555335704,0.0830499632684698,0.0857498909680521,0.968513922652237,0.332787769137101,0.625299723393127
"MXRA8",26.924428692555,33.3874549980054,21.4678817625941,19.8449760424599,26.3669085142111,28.476800132225,26.0780750236751,0.122621143263152,0.401482020759254,0.305421256551563,0.760045334343117,NA
"AURKAIP1",5870.64730617251,5630.23782783031,8119.97070668022,5237.08917760516,4875.84985139719,4560.9058806369,5715.78345838705,0.419367588797783,0.138880328553748,3.01963275263626,0.00253081354550479,0.0304747271631521
"CCNL2",5460.04976861105,6340.27770412122,5865.84312160785,7039.01300226051,7045.03513262402,7014.52855148915,6460.7912134523,-0.256143467566014,0.0846610786725826,-3.02551622991505,0.00248209083071088,0.0300542323477642
"MRPL20-AS1",538.4885738511,566.473819799491,666.526614724349,768.992821645319,600.354224631268,645.730684079372,631.09445645515,-0.184805001174709,0.138060609901968,-1.3385787684549,0.180707841779224,0.458133756738939
"MRPL20",2599.32922002708,2578.62444101262,3614.78237678727,2790.20363156986,2392.28989173169,2548.28879021073,2753.91972522321,0.185970110651566,0.139253246251305,1.33548133101294,0.181718861476984,0.459725237937247
"MRPL20-DT",114.428821943359,104.614025660417,141.074651582761,110.139617035652,137.919213766643,127.760778971604,122.656184826739,-0.0598175141788166,0.207600328424201,-0.288137859091379,0.773241213562918,0.907591092911645
"ATAD3B",6797.29639367461,6234.55076329421,7561.80578085278,5084.28286207821,4535.10826444431,4733.30596792388,5824.39167204467,0.520987453369768,0.0992131705203028,5.25119246404038,1.5111767554734e-07,9.63098746841947e-06
"ATAD3A",5829.13881193816,5920.70868631296,6954.57141099655,5184.49999109264,4861.65228527415,4940.34000131763,5615.15186448868,0.319871957744478,0.0960228059308841,3.33120819209051,0.000864699055357534,0.0137436656426353
"TMEM240",8.974809564185,6.67749099960108,19.423321594728,16.8682296360909,7.09878306151837,15.3928649363378,12.4059166320769,-0.164203961065041,0.636425149157972,-0.258009855962311,0.796399300733618,NA
"SSU72",5907.66839562478,6072.06514897058,6778.73923656006,5540.71731105479,5278.45226217187,5190.47405653312,5794.68606848587,0.228811466657703,0.0872583531872592,2.62222994475573,0.0087356469222121,0.0724642711356833
"RP5-832C2.5",52.7270061895869,53.4199279968086,33.7352427697907,48.6201913040266,20.2822373186239,60.8018164985344,44.9310703462285,0.0970589394680271,0.406076066849913,0.239016645873642,0.81109267524116,0.925990076708038
"FNDC10",42.6303454298788,53.4199279968086,47.0248838609203,37.7054544806737,68.9596068833213,66.1893192262527,52.6549229796426,-0.276368173295075,0.318666507377029,-0.867264575652724,0.385797061460421,0.666812886358037
"RP11-345P4.9",67.3110717313875,65.6619948294106,84.8492469664432,73.4264113571015,77.0725018107709,68.4982489667033,72.8032459436362,-0.00296462328633845,0.244808636080929,-0.0121099620250259,0.990337884429009,0.996818051069697
"MIB2",843.63209903339,784.605192453127,1037.61428519205,890.047175504325,1021.21064899271,955.127269299762,922.039445079227,-0.103866999715194,0.12879859857168,-0.806429579723956,0.419995197023197,0.691261936143622
"CDK11B",1998.01697922669,2047.76390654433,2250.03846473665,2200.8078431088,2102.25389807537,2141.91715589141,2123.46637459721,-0.0334895110377969,0.0881305755951497,-0.379998778081735,0.703946322191294,0.872337920841246
"SLC35E2B",3197.27590724091,3258.61560780533,2374.75663497648,3210.91712367,3662.97205974348,3632.71612497573,3222.87557640199,-0.251032589418216,0.130029253184004,-1.93058548958196,0.0535343337321619,0.231215229821717
"RP11-345P4.6",49.3614526030175,90.1461284946146,25.5570020983263,52.5891865125186,41.578586503179,53.8750272771824,52.1845639148064,0.151495172416314,0.405269376473795,0.373813520613023,0.708543059586512,0.875294541745251
"CDK11A",75.1640301000494,82.3557223284133,85.8715270503763,111.131865837775,65.9172712855277,83.1214706562243,83.9269812097277,-0.0949187978161996,0.256179200796108,-0.370517190783747,0.71099717017028,0.876502927748132
"RP1-283E3.8",26.924428692555,18.9195578322031,16.3564813429288,47.6279425019037,21.2963491845551,35.403589353577,27.7547248179538,-0.750870503734688,0.437533483260342,-1.71614409516609,0.0861356723168161,NA
"RP1-283E3.4",169.399530523992,200.324729988032,123.695890155899,194.480765216107,202.822373186239,189.332238716955,180.009254631204,-0.251229243490509,0.197899810564398,-1.26947692761311,0.204271014442445,0.487007445928932
"SLC35E2A",177.252488892654,160.259783990426,97.1166079736398,151.814066724818,229.18928170045,163.934011571998,163.261040142331,-0.326945158055834,0.249490165413822,-1.31045308945761,0.190042603847048,0.469536047515447
"NADK",3724.54596913678,3797.26654843981,4107.521377243,3919.38276838582,3650.80271735231,3721.22509835967,3820.12407981956,0.0427341678340799,0.0831126381032247,0.51417171695362,0.607131939983508,0.817244879031994
"GNB1",20447.9817408,20824.8685974226,19797.4761054475,18309.9671455756,18523.7673430992,18466.8200641245,19395.1468327449,0.143157206924017,0.0678116377346353,2.11110086271959,0.0347636433076134,0.177611814643697
"PRKCZ",48.2396014074944,75.6782313288122,50.0917241127195,78.3876553677164,98.368850995326,73.1161084476047,70.6470286099455,-0.520027766678294,0.277356335274995,-1.87494461290273,0.0608003436704915,0.249876215808421
"PRKCZ-AS1",13.4622143462775,11.1291516660018,9.20052075539746,9.92248802122993,6.08467119558718,9.2357189618027,9.83912749104943,0.412357255242129,0.624865033841908,0.659914114103648,0.50930894625552,NA
"FAAP20",1633.41534068167,1575.88787590585,2177.4565787774,1948.77664736956,1821.34491121243,1676.28299156719,1805.52739091902,-0.0151332977911606,0.135309630108428,-0.111841986257991,0.910948696126152,0.966595826393963
"SKI",3924.23548193989,3865.15437360242,3351.03411513254,3074.97903777915,3354.6820525004,3257.8998637759,3471.33082078838,0.201386179473749,0.0950251145554646,2.1192942562169,0.0340656067721546,0.175223288377244
"MORN1",274.853542903166,248.18008215184,226.946178633137,262.945932562593,213.977603711482,250.13405521549,246.172899196285,0.0426909865500154,0.157281623722954,0.271430225219535,0.786060157921191,0.914780738617818
"RP4-740C4.5",13.4622143462775,15.5808123324025,14.3119211750627,41.6744496891657,42.5926983691102,20.0107244172392,24.6054700548763,-1.2553793526774,0.463145327701768,-2.71055169423143,0.00671713769770233,NA
"RER1",4766.74572977776,4747.69610071637,6067.23229814266,5006.88745551262,4768.35399360848,4657.88092973583,5002.46608458229,0.110703792407317,0.112691018929155,0.982365706329386,0.325919714809254,0.618017572421322
"PEX10",2170.78206333725,2136.79711987234,2075.22857038409,1877.3347336167,1883.20573503423,1889.47417093547,2005.47039886335,0.175773357265634,0.0789823968803908,2.22547509582193,0.0260493611668535,0.148229487650235
"PANK4",1556.00760819057,1561.41997874005,1624.40305336962,1402.04755739979,1439.02473775637,1400.75070920674,1497.27560744386,0.16108772859748,0.0836323032738071,1.92614243888619,0.0540865907816885,0.232600825728361
"RP3-395M20.12",187.349149652362,144.678971658023,252.503180731464,125.023349067497,112.566417118363,113.9072005289,156.004711459435,0.736313693572206,0.223111682851885,3.30020232092021,0.000966151493941782,0.0149736290253255
"TNFRSF14-AS1",579.997068085456,505.263485636482,498.872680959329,708.465644715817,829.543506331718,714.998576292892,639.523493670282,-0.50783427181649,0.122366854072314,-4.15009665539313,3.32334908989961e-05,0.000980125414436532
"TNFRSF14",17101.4996245545,18498.8758992282,19757.6071821741,19770.5573823006,18724.5614925536,18462.2022046436,18719.2172975758,-0.0410263919325453,0.0851376438229622,-0.481883102354311,0.629888990515577,0.832470025224675
"RP3-395M20.7",131.256589876206,156.921038490625,120.6290499041,304.620382251759,252.513854616868,170.091157546533,189.338678781015,-0.828089197963339,0.228886190292085,-3.61790808308096,0.000296993827167577,0.00587023351277518
"PRXL2B",3657.23489740539,3463.39199845976,3576.95801368175,3924.34401239644,3775.53847686184,3636.56434120981,3672.33862333583,-0.0834389793993282,0.0784606694899119,-1.06344975057926,0.287578041434852,0.578744163793337
"TTC34",52.7270061895869,26.7099639984043,33.7352427697907,41.6744496891657,53.7479288943534,32.3250163663094,40.1532679846017,-0.169221796317841,0.370358744556216,-0.456913192425393,0.647733441296765,0.841936229593428
"TPRG1L",2312.13531397316,2379.41262619118,2471.87324295012,2353.61415863574,2367.95120694934,2166.54573978955,2341.92204808152,0.0572082185116973,0.0853148653972339,0.670553932721226,0.50250473786681,0.750225619955419
"WRAP73",843.63209903339,923.719588278149,1018.19096359732,946.605357225335,850.839855516273,921.262966439819,917.375138348381,0.0352882352858911,0.111023067978763,0.317845974970185,0.750601774663269,0.896563556955166
"SMIM1",50.4833037985406,65.6619948294106,55.2031245323848,101.209377816545,58.8184882240094,63.1107462389851,65.7478392399793,-0.378020736391424,0.296128874540165,-1.27654129297058,0.201764239550642,0.483945252382804
"LRRC47",3214.10367517375,3038.25840481849,3391.92531848986,2596.71511515587,2395.33222732948,2448.23516812453,2847.428318182,0.374532778741936,0.0865913329345577,4.32529175899154,1.52330111450088e-05,0.000500935977869682
"RP1-286D6.5",48.2396014074944,28.9357943316047,43.9580436091212,38.6977032827967,39.5503627713166,35.403589353577,39.1308491259851,0.0954467104063478,0.335147171965642,0.284790439515129,0.775804697221685,0.908803763041452
"CEP104",2188.73168246562,2114.53881654034,1990.37932341765,2058.91626440521,2150.93126764007,2101.89570705693,2100.89884358764,-0.00433463740253171,0.0842571873842341,-0.0514453132973056,0.958970677764759,0.984923729572909
"DFFB",362.357936153969,382.842817310462,348.59750862117,354.232822357908,313.36056657274,397.135915357516,359.754594395628,0.0356077152051589,0.139266942137828,0.255679593868868,0.798198253280954,0.920754033119871
"C1orf174",1348.4651370188,1326.59487858741,1502.75172338158,1360.37310771062,1274.73861547551,1230.65955166021,1340.59716897236,0.112887589579077,0.0985399673518067,1.14560205988344,0.25195984457352,0.544828760237181
"LINC01134",74.0421789045263,72.3394858290117,71.5596058753136,74.4186601592245,55.7761526262158,54.6446705239993,67.1301256530485,0.24140956919641,0.256514093864545,0.941116199735553,0.346645314674769,0.637500438520499
"NPHP4",1158.87228497539,1176.35133109639,1245.13714223046,1366.32660052336,1463.36342253872,1473.86681765435,1313.98626650311,-0.265476703724973,0.091047051345708,-2.91581879699707,0.00354756471362196,0.0389486831793873
"KCNAB2",5107.78849321679,5214.00755552184,4673.86454374191,5967.38429596768,5903.14517158549,5782.32971333531,5441.41996222817,-0.235412418439193,0.0802944910356139,-2.93186263967697,0.00336935736432603,0.0375923603457895
"RPL22",2555.57702340168,2388.31594752399,3251.87294699104,2448.87004363955,2309.13271872533,2293.53687551434,2541.21759263265,0.217321126144614,0.123274533888887,1.76290365324355,0.0779167408002207,0.287972339053715
"RNF207-AS1",56.0925597761562,101.275280160616,103.250288477238,80.3721529719624,115.608752716156,104.671481567097,93.5450859448711,-0.204782972255393,0.275906393720298,-0.742219016725627,0.457954648523952,0.720578520242867
"RNF207",869.434676530422,863.62216928174,671.638015144015,746.171099196491,765.654458778053,789.653971234131,784.362398360808,0.0621210291970762,0.126149037493996,0.492441563020507,0.622407223224643,0.827911868400525
"ICMT",7943.82831549925,7897.24602219487,7742.74935570893,7719.69568051688,7836.04238805035,7794.94680376148,7822.41809428863,0.0143028135832733,0.0681996341153258,0.209719799362665,0.833886371512153,0.935258251361683
"LINC00337",13.4622143462775,13.3549819992022,11.2450809232636,7.93799041698394,18.2540135867615,10.0053622086196,12.3766072468514,0.0791495949333914,0.581935732944224,0.136010886516532,0.891812674747112,NA
"GPR153",918.796129133439,892.557963613344,821.913187482173,1140.09387363932,1138.84762544073,1200.64346503435,1018.80870739056,-0.403070327325102,0.0970982871107902,-4.15115795879277,3.30797353156027e-05,0.000977798058593551
"ACOT7",7315.5916460063,7029.17219224673,8719.02683586499,7525.21491530078,7335.07112628034,7248.50009852148,7528.7628023701,0.0611504325025911,0.100289696786965,0.609737933822718,0.542035421770865,0.7752759984794
"TNFRSF25",21.3151727149394,23.3712184986038,11.2450809232636,44.6511960955347,25.3527966482799,20.7803676640561,24.4526387574462,-0.69704412953105,0.476452073338154,-1.46298897315603,0.143470396256231,NA
"PLEKHG5",227.735792691194,207.002220987633,220.812498129539,214.325741258566,258.598525812455,228.584044304617,226.176470530667,-0.0967680824604032,0.153919507972872,-0.628692774131389,0.529550209645559,0.765837224819485
"NOL9",1670.43643013393,1656.01776790107,1770.58910537204,1637.21052350294,1412.65782924216,1459.24359596483,1601.02587535283,0.177233651530523,0.0967098090752504,1.83263366172729,0.0668570687055518,0.264132930945883
"ZBTB48",649.551842207889,665.523269626907,762.620942614056,701.519903100956,713.934753615562,654.966403041175,691.352852367758,0.00672136071542222,0.113196232877375,0.0593779540588018,0.95265107218394,0.982635678353975
"KLHL21",5584.57525131412,5454.39723150748,4449.98520536057,5479.19788532317,5792.60697819899,5235.1133648485,5332.64598609214,-0.0918527625309847,0.107202251297556,-0.856817477424368,0.391545765079157,0.671641063726225
"PHF13",1405.67954799048,1551.40374224065,1407.67967557581,1353.42736609576,1535.36536501983,1425.37929310488,1446.48916500457,0.0168615102848978,0.0975132648477002,0.172915041981547,0.86271820796279,0.947458087650616
"THAP3",392.647918433094,449.617727306473,484.560759784266,418.728994495903,377.249614126405,363.271612497573,414.346104440619,0.19683843357632,0.134758506576898,1.46067538574269,0.144104547088641,0.407634293018077
"DNAJC11",3660.60045099196,3698.2170986124,3117.95425599581,3297.24276945471,3474.34725268028,3564.98751925584,3468.89155783183,0.0190743890731802,0.0970899653500529,0.196460973123314,0.844249376319378,0.939853280641843
"CAMTA1-DT",14.5840655418006,13.3549819992022,25.5570020983263,25.7984688551978,8.11289492744957,26.9375136385912,19.0574878434279,-0.190573725517452,0.552852912917353,-0.344709634451978,0.730312674354943,NA
"CAMTA1",1349.58698821432,1169.67384009679,1629.51445378928,1205.58229457944,1095.24081520569,1089.0451942459,1256.44059768857,0.292171953188052,0.131180949902213,2.22724376828989,0.025930986406293,0.147906927949965
"VAMP3",6469.71584458186,6171.114598798,6988.30665376634,5920.7486022679,5933.56852756343,5824.66009191023,6218.01905314796,0.151106264205671,0.0811088253919481,1.86300644196817,0.0624613598957444,0.254045201557132
"RP3-467L1.6",8.974809564185,13.3549819992022,19.423321594728,24.8062200530748,11.1552305252432,10.0053622086196,14.6199876575088,-0.12375366280228,0.587193307291645,-0.21075455265844,0.833078803654879,NA
"PER3",2230.24017669997,2057.78014304373,1657.11601605548,1772.15636059167,1798.02033829601,1921.02954405496,1906.05709645697,0.11393246994042,0.120870576853372,0.942598876471246,0.345886114737725,0.636658507896362
"RP3-467L1.4",29.1681310836012,15.5808123324025,14.3119211750627,16.8682296360909,41.578586503179,13.0839351958872,21.7652693210373,-0.268028570572983,0.549244685027315,-0.487994837054552,0.625553498078758,NA
"PARK7",7205.65022884503,6626.29690193747,8622.93250797529,7289.05970039551,6688.06775581624,6859.06061563214,7215.17795176694,0.108056705248017,0.110180646773492,0.980723098042421,0.326729310206127,0.618711658340422
"Y_RNA",404.988281583848,389.520308310063,352.686628956903,436.589472934117,440.124549814139,433.30914795791,409.536398259497,-0.192146960537128,0.121616443353489,-1.57994227785988,0.114120086002558,0.356849297358461
"CTA-215D11.6",53.84885738511,47.8553521638077,51.1140041966526,31.7519616679358,44.6209221009726,32.3250163663094,43.5860189801313,0.496946015056522,0.311425677959465,1.59571303918364,0.110552876095983,0.349981421418469
"ERRFI1",495.858228421221,500.811824970081,436.513595839413,407.81425767255,390.43306838351,434.078791204727,444.251627748584,0.21560695570466,0.123524355699815,1.74546108322655,0.0809046409776258,0.29457146286431
"RERE",4886.78380769873,5774.91679948833,3614.78237678727,4634.7941547165,5507.64154387232,5277.44374342342,4949.39373766443,-0.111308173187607,0.152567711587227,-0.729565725471145,0.465655679073802,0.725124129570825
"ENO1",108385.409553076,104596.219017751,121958.014013213,102505.254752118,96131.7202190818,94498.3371306716,104679.159114319,0.192346961271906,0.0885141525755566,2.17306448375831,0.0297754643313085,0.161283765127921
"GPR157",1093.80491563505,1110.68933626698,1169.48841601941,834.481242585437,897.489001349108,868.157582409454,995.685082377573,0.376162546955219,0.0943364720608577,3.98745616342904,6.67855394180995e-05,0.00173125609622514
"MIR34AHG",906.455765982685,1071.73730543597,1044.77024577958,1033.92325181216,1121.6077237199,999.766577615142,1029.71014505757,-0.0608958095766276,0.108699557911068,-0.560221317794588,0.57532848805009,0.799050355732371
"LNCTAM34A",83.0169884687112,85.6944678282138,108.361688896903,80.3721529719624,86.1995086041516,87.7393301371256,88.5640228178447,0.124813538109265,0.226222066313764,0.551730165598221,0.581133239295365,0.802420817099339
"H6PD",953.573516194656,933.735824777551,667.548894808282,1043.84573983339,1090.17025587604,1205.26132451525,982.355926000861,-0.387601981112026,0.145044920169284,-2.67228925121714,0.00753356794008729,0.0657176164348588
"SPSB1",2171.90391453277,2125.66796820634,2075.22857038409,2151.19540300265,2017.06850133715,2071.10997718425,2102.02905577454,0.0304316463718553,0.081236000065648,0.374607887479233,0.707952106164645,0.875032353205524
"LINC02606",22.4370239104625,22.2583033320036,51.1140041966526,51.5969377103956,42.5926983691102,21.550010910873,35.2581630715829,-0.258288546058437,0.456836203814399,-0.56538545741741,0.571811613891577,0.79662174616053
"SLC25A33",1157.75043377987,1069.51147510277,1348.38743070769,992.248802122993,979.632062489535,1019.00765878556,1094.42297716474,0.257888443470679,0.112497425405056,2.29239418184133,0.0218829074580993,0.131811980608607
"TMEM201",4627.63618153289,4989.19869186861,4473.49764729103,4630.82515950801,4649.70290529453,4435.45403140574,4634.38576948347,0.0389136127695522,0.0815646756867498,0.477089039365527,0.633298719252468,0.835003306795186
"PIK3CD",2400.76155841949,2519.63993718281,1994.46844375338,1663.00899235814,1746.30063313352,1640.1097589668,1994.04822063569,0.453493436777904,0.109156114688276,4.15453992726816,3.25942700677363e-05,0.000967827587352216
"PIK3CD-AS2",286.072054858397,309.39041631485,415.045714076819,380.031291213106,402.602410774685,343.260888080334,356.067129219698,-0.15301757810094,0.165443843727644,-0.924891338675858,0.3550224324075,0.643502785710874
"CLSTN1",15202.2055505339,15264.7444250881,12692.6295221128,13663.2660052336,13738.1734477699,13852.8087994572,14068.9712916992,0.0650708967452961,0.094453335652709,0.688921108986052,0.490872914798327,0.742510971837059
"CTNNBIP1",480.152311683897,498.585994636881,574.521407170375,638.015979765084,695.6807400288,608.018164985344,582.495766378397,-0.320062734612493,0.122477907717695,-2.61322830032516,0.00896913664940605,0.0737920468038351
"LZIC",1714.18862675933,1874.1491405547,1878.95079426895,1695.75320282819,1804.1050094916,1760.94374871705,1788.0150871033,0.0556843368178975,0.0879531649667279,0.633113508069465,0.52665952174376,0.763600782552682
"RP11-84A14.4",12.3403631507544,17.8066426656029,11.2450809232636,27.7829664594438,20.2822373186239,14.6232216895209,17.3467520345349,-0.592192060892372,0.505775386397346,-1.1708597864174,0.241655141514257,NA
"NMNAT1",479.030460488374,427.359423974469,427.313075084015,588.403539658935,628.749356877341,534.132413290923,514.164711562343,-0.391736300568893,0.122891735793744,-3.1876537347179,0.00143432187623426,0.0199891610502398
"UBE4B",5182.95252331684,5526.73671733649,4334.46755587614,4881.86410644512,5627.30674405221,5369.80093304145,5153.85476334471,-0.0780679465760107,0.111459950050897,-0.700412538677451,0.483669707999818,0.738131612547321
"KIF1B",4241.71937027294,4743.24444004997,3322.41027278242,3363.72343919695,4107.15305702134,4090.65385683178,3978.15073935923,0.0899311342887602,0.138538904365409,0.649139927161244,0.516247936372622,0.757925529689663
"RP4-736L20.4",11.2185119552312,22.2583033320036,7.15596058753136,8.93023921910694,9.12700679338076,38.4821623408446,16.1953640380164,-0.499250490132231,0.694719070658924,-0.718636512538376,0.472364910174952,NA
"RP4-736L20.5",17.94961912837,31.161624664805,25.5570020983263,23.8139712509518,43.6068102350414,26.1678703917743,28.0428162948781,-0.319326779677591,0.420204298827065,-0.75993220576025,0.447295109574212,NA
"PGD",4836.30050390019,4989.19869186861,5406.83936392191,5088.25185728671,4965.09169559914,4656.34164324219,4990.33729263646,0.050701086397585,0.085263422200587,0.594640528013382,0.552083783283236,0.782329171920787
"CENPS",52.7270061895869,91.2590436612147,111.428529148703,98.2326314101763,68.9596068833213,78.5036111753229,83.5184047447208,0.0593184159536069,0.295906126048092,0.200463629279396,0.841118000260512,0.938204280520028
"DFFA",4003.88691682203,3879.62227076823,4036.98405145162,3214.8861188785,3244.1438591139,3184.01411208148,3593.92288818596,0.306015460594225,0.0734447734729112,4.1666063645372,3.09167672989707e-05,0.000930708674564636
"PEX14",1232.91446387991,1051.70483243717,1209.3573392928,1048.806983844,1169.27098141867,1092.89341047999,1134.15800189209,0.0779558907163065,0.105676482301453,0.737684383682732,0.460706263942085,0.72219300234749
"CASZ1",68.4329229269106,52.3070128302084,22.4901618465271,25.7984688551978,52.7338170284222,23.0892974045067,40.8086134819622,0.499409742193509,0.458358311277097,1.08956187747972,0.275906183789615,0.567582158905891
"TARDBP",6698.57348846858,6814.3795650929,7044.53205838265,5983.26027680165,5882.86293426687,6088.64772556843,6418.70934143018,0.195256329963643,0.0716619595895017,2.72468588749348,0.0064362687879757,0.0591765318190728
"MASP2",107.69771477022,96.8236194942156,51.1140041966526,64.4961721379945,121.693423911743,111.598270788449,92.2372008832126,-0.224619445870818,0.321511318168644,-0.698636200897279,0.484779414122884,0.738789577220982
"SRM",7134.97360352708,7726.97000170505,8575.90762411436,6836.59424662742,6213.46340256044,6150.21918531378,7106.35467730802,0.287888427673996,0.0974500690648613,2.95421471156046,0.0031346583029428,0.0355815036732821
"EXOSC10",3514.75979557395,3296.45472346973,2762.2007867871,3387.5374104479,3210.67816753817,3411.82851313928,3263.90989949269,-0.0646858483241933,0.106685590952098,-0.606322257269378,0.544300781638025,0.777567472347878
"MTOR",7811.44987442752,7762.58328703625,5128.77918109212,6207.50850608144,6927.398156176,6935.25529706701,6795.49571698006,0.04463498138929,0.149177700570482,0.299206793097079,0.764782266448329,0.903319599004493
"UBIAD1",1521.23022112936,1362.20816391862,1381.10039339355,1154.97760567116,1218.9624628493,1192.94703256618,1305.23764658803,0.257537548164521,0.0934355114154679,2.75631335734185,0.00584569641320988,0.055504377644322
"DISP3",8.974809564185,11.1291516660018,10.2228008393305,32.7442104700588,12.1693423911744,16.1625081831547,15.2338038523175,-1.00525806107957,0.57440653488944,-1.75008117077403,0.0801043083288973,NA
"FBXO2",26.924428692555,22.2583033320036,40.891203357322,37.7054544806737,13.1834542571055,37.7125190940277,29.7792272022813,0.0193387481285875,0.464233151913239,0.0416574043643521,0.96677181085635,NA
"FBXO44",1355.19624419193,1524.69377824225,1857.48291250635,1772.15636059167,1615.48020242839,1774.02768391293,1649.83953031225,-0.123495287141965,0.125800245407737,-0.981677632994264,0.326258687922003,0.618391086276073
"MAD2L2",2446.75745743594,2181.31372653635,2618.05929495254,2211.72257993215,1978.53225043176,1982.60100380031,2236.49771884818,0.231693137039964,0.1028750025722,2.25218110568071,0.0243108295278351,0.1417318107011
"AGTRAP",1521.23022112936,1723.90559306368,1879.97307435288,1880.31148002307,1825.40135867615,1683.97942403536,1752.46685854675,-0.0718159102719758,0.107515984723953,-0.667955657536533,0.504161897936751,0.751159760780774
"MTHFR",796.514348821419,745.65316162212,662.437494388617,721.364879143416,727.118207872667,758.098598114638,735.19778166048,-0.00252909709759605,0.11128681045333,-0.022725937487953,0.981868886052759,0.993195803366313
"CLCN6",1072.48974292011,1303.22366008881,930.274876379076,1168.86908890089,1214.90601538557,1176.78452438303,1144.42465134291,-0.107439287957598,0.129557371959777,-0.829279618229317,0.4069462013128,0.683738698579184
"NPPA",7.85295836866188,7.79040616620126,5.11140041966526,11.9069856254759,25.3527966482799,6.92678922135202,10.8235560749394,-1.0797668953695,0.696843677817095,-1.5495109301299,0.121258946075999,NA
